imo,vessel_name,gross_tonnage,type,year_build,flag
9782259,RISING SKY,35839,Bulk Carrier,2017,Panama (PAN)
9582984,RISING WIND,43013,Bulk Carrier,2014,Panama (PAN)
9693331,RIVA,25546,Bulk Carrier,2016,Portugal (MAR) (PMD)
9574420,RIVER KING MASTER,52805,Bulk Carrier,2010,Malta (MLT)
9473420,RIVERTEC,20763,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9598567,RIXTA OLDENDORFF,66019,Bulk Carrier,2011,Portugal (MAR) (PMD)
9584035,RIZE,44635,Bulk Carrier,2012,Malta (MLT)
9494527,RMC ALTAIR,132864,Ore Carrier,2014,Singapore (SGP)
9494694,RMC RIGEL,132913,Ore Carrier,2013,Singapore (SGP)
9441415,ROADRUNNER BULKER,33045,Bulk Carrier,2011,Marshall Islands (MHL)
9463645,ROBERT OLDENDORFF,65976,Bulk Carrier,2011,Liberia (LBR)
9700653,ROBERTA,36295,Bulk Carrier,2015,Marshall Islands (MHL)
9666510,ROBIN WIND,41963,Bulk Carrier,2013,Panama (PAN)
9498274,RODOPI,19906,Bulk Carrier,2012,Malta (MLT)
9754927,ROJEN,27781,Bulk Carrier,2019,Malta (MLT)
9463633,ROLAND OLDENDORFF,65976,Bulk Carrier,2011,Liberia (LBR)
9542829,ROMANDIE,22697,Bulk Carrier,2010,Switzerland (CHE)
9718014,RONADI,44029,Bulk Carrier,2016,Liberia (LBR)
9742950,RONG AN CHENG,25769,Bulk Carrier,2015,China Peoples's Republic (CHN)
9905588,RONG DA SHANG HAI,34444,Bulk Carrier,2020,China Peoples's Republic (CHN)
9774484,RONG MAY,46990,Bulk Carrier,2017,Liberia (LBR)
9404455,ROOK,24165,Bulk Carrier,2010,Cyprus (CYP)
9696826,ROSALIA,25546,Bulk Carrier,2016,Liberia (LBR)
9542489,ROSCO BANYAN,40325,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9510333,ROSCO LITCHI,43024,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9402304,ROSCO MAPLE,93385,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9542465,ROSCO OLIVE,40325,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9510345,ROSCO PALM,43024,Bulk Carrier,2011,"Hong Kong, China (HKG)"
9778985,ROSE HARMONY,23703,Bulk Carrier,2019,Liberia (LBR)
9587350,ROSEBANK,92053,Bulk Carrier,2010,Liberia (LBR)
9432804,ROSEMARY,93526,Bulk Carrier,2010,Panama (PAN)
9405966,ROSHAK,32474,Bulk Carrier,2010,Iran (IRN)
9696838,ROSSANA,25546,Bulk Carrier,2016,Liberia (LBR)
9557135,ROWAN 3,32839,Bulk Carrier,2010,Marshall Islands (MHL)
9575216,ROWAYTON EAGLE,35812,Bulk Carrier,2013,Marshall Islands (MHL)
9448580,ROYAL,47984,Bulk Carrier,2010,Italy (ITA)
9860489,ROYAL ARGO,94090,Bulk Carrier,2020,Panama (PAN)
9804588,ROYAL BLISS,43342,Bulk Carrier,2017,Singapore (SGP)
9566461,ROYAL CHIBA,31764,Bulk Carrier,2014,Panama (PAN)
9478793,ROYAL FAIRNESS,31246,Bulk Carrier,2011,Panama (PAN)
9491678,ROYAL HARMONY,22863,Bulk Carrier,2011,Panama (PAN)
9726762,ROYAL HOPE,43291,Bulk Carrier,2015,Panama (PAN)
9573969,ROYAL INNOVATION,17027,Bulk Carrier,2011,Panama (PAN)
9801304,ROYAL JADE,35832,Bulk Carrier,2017,Panama (PAN)
9526710,ROYAL JUSTICE,22866,Bulk Carrier,2012,Panama (PAN)
9851505,ROYAL KALEIDO,43315,Bulk Carrier,2019,Panama (PAN)
9552355,ROYAL KNIGHT,33090,Bulk Carrier,2013,Panama (PAN)
9873163,ROYAL LAUREL,43380,Bulk Carrier,2019,Panama (PAN)
9860726,ROYAL MIDORI,35832,Bulk Carrier,2019,Panama (PAN)
9851517,ROYAL NEPTUNE,43315,Bulk Carrier,2020,Panama (PAN)
9875733,ROYAL ORION,34793,Bulk Carrier,2020,Panama (PAN)
9425899,ROYAL SAMURAI,32351,Bulk Carrier,2010,Panama (PAN)
9560819,ROYAL 06,1296,Bulk Carrier,2011,Vietnam (VNM)
9560807,ROYAL 09,1296,Bulk Carrier,2011,Vietnam (VNM)
9600011,ROYAL 16,2999,Bulk Carrier,2011,Vietnam (VNM)
9591662,ROYAL 18,2999,Bulk Carrier,2010,Vietnam (VNM)
9600047,ROYAL 88,2999,Bulk Carrier,2013,Vietnam (VNM)
9600059,ROYAL 89,2999,Bulk Carrier,2014,Vietnam (VNM)
9584592,RR AUSTRALIA,43673,Bulk Carrier,2011,Italy (ITA)
9581148,RT GENOVA,34308,Self-Discharging Bulk Carrier,2012,Russia (RUS)
9600970,RT. HON. PAUL E. MARTIN,43691,Self-Discharging Bulk Carrier,2012,Bahamas (BHS)
9581136,RT LEO,34043,Self-Discharging Bulk Carrier,2011,Indonesia (IDN)
9591349,RTM CABOT,106796,Bulk Carrier,2013,Singapore (SGP)
9591313,RTM CARTIER,106796,Bulk Carrier,2012,Singapore (SGP)
9591363,RTM COLUMBUS,106796,Bulk Carrier,2013,Singapore (SGP)
9591301,RTM COOK,106796,Bulk Carrier,2012,Singapore (SGP)
9591325,RTM DAMPIER,106796,Bulk Carrier,2012,Singapore (SGP)
9629720,RTM DIAS,51057,Bulk Carrier,2013,Singapore (SGP)
9591351,RTM DRAKE,106796,Bulk Carrier,2013,Singapore (SGP)
9629732,RTM FLINDERS,51057,Bulk Carrier,2013,Singapore (SGP)
9591375,RTM TASMAN,106796,Bulk Carrier,2013,Singapore (SGP)
9591337,RTM ZHENG HE,106796,Bulk Carrier,2012,Singapore (SGP)
9399088,RU MENG LING,42604,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9725512,RUBINA,25618,Bulk Carrier,2018,Portugal (MAR) (PMD)
9856127,RUBY,52906,Wood Chips Carrier,2019,Liberia (LBR)
9523512,RUBY STAR,43753,Bulk Carrier,2011,Bahamas (BHS)
9754903,RUEN,27781,Bulk Carrier,2016,Malta (MLT)
9742962,RUI AN CHENG,25769,Bulk Carrier,2016,China Peoples's Republic (CHN)
9657466,RUI FU XING,17449,Bulk Carrier,2012,China Peoples's Republic (CHN)
9627643,RUI NING 10,32493,Bulk Carrier,2012,China Peoples's Republic (CHN)
9538359,RUI NING 2,32460,Bulk Carrier,2010,China Peoples's Republic (CHN)
9595682,RUI NING 20,40913,Bulk Carrier,2013,China Peoples's Republic (CHN)
9595694,RUI NING 21,40913,Bulk Carrier,2014,China Peoples's Republic (CHN)
9619646,RUI NING 22,40913,Bulk Carrier,2013,China Peoples's Republic (CHN)
9538294,RUI NING 3,32460,Bulk Carrier,2010,China Peoples's Republic (CHN)
9538311,RUI NING 5,32460,Bulk Carrier,2010,China Peoples's Republic (CHN)
9538323,RUI NING 6,32460,Bulk Carrier,2010,China Peoples's Republic (CHN)
9538335,RUI NING 7,32460,Bulk Carrier,2010,China Peoples's Republic (CHN)
9538361,RUI NING 8,32460,Bulk Carrier,2010,China Peoples's Republic (CHN)
9538373,RUI NING 9,32474,Bulk Carrier,2010,China Peoples's Republic (CHN)
9754472,RUI PENG,19892,Bulk Carrier,2010,China Peoples's Republic (CHN)
8670095,RUI SHENG 6,23488,Bulk Carrier,2010,China Peoples's Republic (CHN)
9487598,RYOGA,15302,Bulk Carrier,2011,Panama (PAN)
9452622,RYSY,43506,Bulk Carrier,2011,Bahamas (BHS)
9714082,RYUJIN,745,Aggregates Carrier,2013,Japan (JPN)
9784219,RYUSHOU,1484,Aggregates Carrier,2015,Japan (JPN)
9698329,SADLERS WELLS,35872,Bulk Carrier,2015,United Kingdom (GBR)
9488578,SAFESEA ANYA,33033,Bulk Carrier,2010,Liberia (LBR)
9533440,SAGAR KANTA,33990,Bulk Carrier,2013,Singapore (SGP)
9679139,SAGAR KANYA,33192,Bulk Carrier,2013,Panama (PAN)
9583146,SAGAR MOTI,32305,Bulk Carrier,2012,Panama (PAN)
9533438,SAGAR RATAN,33910,Bulk Carrier,2010,Singapore (SGP)
9727041,SAGAR SAMRAT,41010,Bulk Carrier,2015,Singapore (SGP)
9583122,SAGAR SHAKTI,32305,Bulk Carrier,2012,Singapore (SGP)
9573713,SAGE AMAZON,35812,Bulk Carrier,2012,Liberia (LBR)
9575149,SAGE DANUBE,35812,Bulk Carrier,2012,Liberia (LBR)
9575254,SAGE SANAGA,35812,Bulk Carrier,2013,Liberia (LBR)
9596167,SAGE SYMPHONY,32311,Bulk Carrier,2012,Liberia (LBR)
9550254,SAGITTARIUS,17025,Bulk Carrier,2010,Marshall Islands (MHL)
9566526,SAHAM MAX,201705,Ore Carrier,2013,Marshall Islands (MHL)
9526734,SAIKI 1226,22850,Bulk Carrier,2019,Panama (PAN)
9748772,SAIKI 574,22850,Bulk Carrier,2020,Panama (PAN)
9663324,SAIKI 676,35300,Bulk Carrier,2020,Panama (PAN)
9912361,SAIKI 694,24000,Bulk Carrier,2021,Panama (PAN)
9912438,SAIKI 695,24000,Bulk Carrier,2022,Panama (PAN)
9912440,SAIKI 696,24000,Bulk Carrier,2022,Panama (PAN)
9782651,SAIKI 731,24000,Bulk Carrier,2021,Marshall Islands (MHL)
9782663,SAIKI 732,24000,Bulk Carrier,2021,Panama (PAN)
9791054,SAIKI 738,24800,Bulk Carrier,2020,Liberia (LBR)
9791066,SAIKI 739,24800,Bulk Carrier,2021,Liberia (LBR)
9791078,SAIKI 740,24800,Bulk Carrier,2021,Liberia (LBR)
9791080,SAIKI 741,24800,Bulk Carrier,2021,Liberia (LBR)
9446087,SAIKO,90105,Bulk Carrier,2010,Panama (PAN)
9675767,SAILING SKY,34764,Bulk Carrier,2014,Panama (PAN)
9486398,SAINT DIMITRIOS,23322,Bulk Carrier,2011,Marshall Islands (MHL)
9486403,SAINT VASSILIOS,23322,Bulk Carrier,2012,Marshall Islands (MHL)
9643544,SAITA I,43007,Bulk Carrier,2014,Cyprus (CYP)
9568225,SAIYO,50927,Bulk Carrier,2011,Liberia (LBR)
9384928,SAKAIDE MARU,58135,Bulk Carrier,2010,Panama (PAN)
9656400,SAKIZAYA ACE,40350,Bulk Carrier,2013,Panama (PAN)
9656412,SAKIZAYA BRAVE,40350,Bulk Carrier,2013,Panama (PAN)
9680360,SAKIZAYA CHAMPION,41766,Bulk Carrier,2014,Panama (PAN)
9697868,SAKIZAYA DIAMOND,43007,Bulk Carrier,2015,Panama (PAN)
9713806,SAKIZAYA ELEGANCE,43007,Bulk Carrier,2015,Panama (PAN)
9713818,SAKIZAYA FUTURE,43007,Bulk Carrier,2016,Panama (PAN)
9713791,SAKIZAYA GLORY,45223,Bulk Carrier,2016,Panama (PAN)
9780134,SAKIZAYA HERO,43291,Bulk Carrier,2016,Panama (PAN)
9780146,SAKIZAYA INTEGRITY,43291,Bulk Carrier,2016,Panama (PAN)
9749893,SAKIZAYA JUSTICE,44425,Bulk Carrier,2017,Panama (PAN)
9749908,SAKIZAYA KALON,44425,Bulk Carrier,2017,Panama (PAN)
9758739,SAKIZAYA LEADER,44425,Bulk Carrier,2017,Panama (PAN)
9768019,SAKIZAYA MIRACLE,43446,Bulk Carrier,2017,Panama (PAN)
9796561,SAKIZAYA NOBLE,43231,Bulk Carrier,2017,Panama (PAN)
9811036,SAKIZAYA ORCHID,43446,Bulk Carrier,2017,Panama (PAN)
9783136,SAKIZAYA POWER,43018,Bulk Carrier,2017,Panama (PAN)
9783148,SAKIZAYA QUEEN,43018,Bulk Carrier,2018,Panama (PAN)
9783150,SAKIZAYA RESPECT,43018,Bulk Carrier,2018,Panama (PAN)
9861316,SAKIZAYA STAR,44314,Bulk Carrier,2020,Liberia (LBR)
9861328,SAKIZAYA TREASURE,44314,Bulk Carrier,2020,Liberia (LBR)
9460590,SAKIZAYA WISDOM,40034,Bulk Carrier,2011,Panama (PAN)
9410430,SAKURA,113990,Ore Carrier,2010,Japan (JPN)
9792448,SAKURA,35570,Bulk Carrier,2018,Liberia (LBR)
9875252,SAKURA ANGEL,57500,Bulk Carrier,2020,Panama (PAN)
9875264,SAKURA BRIGHT,57500,Bulk Carrier,2020,Panama (PAN)
9650858,SAKURA DREAM,23264,Bulk Carrier,2013,Panama (PAN)
9609237,SAKURA GLORY,32714,Bulk Carrier,2012,Panama (PAN)
9473688,SAKURA KOBE,21192,Bulk Carrier,2011,Panama (PAN)
9599822,SAKURA OCEAN,23268,Bulk Carrier,2011,Panama (PAN)
9554183,SAKURA WAVE,48022,Bulk Carrier,2010,Vanuatu (VUT)
9717709,SALAMINIAN,44855,Bulk Carrier,2014,Cyprus (CYP)
9712474,SALDANHA BAY,21801,Bulk Carrier,2015,"Hong Kong, China (HKG)"
9841213,SALLY,52938,Wood Chips Carrier,2020,Liberia (LBR)
9835977,SALT LAKE,44095,Bulk Carrier,2019,Liberia (LBR)
9559676,SAM EAGLE,20846,Bulk Carrier,2010,Liberia (LBR)
9637416,SAM HAWK,31760,Bulk Carrier,2013,Liberia (LBR)
9637428,SAM JAGUAR,31760,Bulk Carrier,2013,Liberia (LBR)
9620164,SAM LION,31760,Bulk Carrier,2012,Liberia (LBR)
9467952,SAM PANTHER,21650,Bulk Carrier,2010,Liberia (LBR)
9620176,SAM WOLF,31760,Bulk Carrier,2012,Liberia (LBR)
9745938,SAMJOHN ARGONAUT,107761,Bulk Carrier,2017,Marshall Islands (MHL)
9612064,SAMJOHN DREAM,107198,Bulk Carrier,2012,Marshall Islands (MHL)
9434436,SAMJOHN LEGACY,94995,Bulk Carrier,2010,Marshall Islands (MHL)
9745940,SAMJOHN ODYSSEY,107741,Bulk Carrier,2019,Marshall Islands (MHL)
9434424,SAMJOHN SOLIDARITY,94995,Bulk Carrier,2010,Marshall Islands (MHL)
9612076,SAMJOHN VISION,107198,Bulk Carrier,2012,Marshall Islands (MHL)
9582491,SAMMY,43013,Bulk Carrier,2012,Panama (PAN)
9473157,SAMOA,41342,Bulk Carrier,2010,Malta (MLT)
9579626,SAMOS WARRIOR,44027,Bulk Carrier,2011,Greece (GRC)
9657777,SAMSUN,35812,Bulk Carrier,2013,Malta (MLT)
9521851,SAN,13579,Bulk Carrier,2012,Liberia (LBR)
9514066,SAN ANTONIO,31540,Bulk Carrier,2012,Marshall Islands (MHL)
9416434,SAN FELICE,23985,Bulk Carrier,2010,Malta (MLT)
9696747,SAN FRANCISCO,107315,Bulk Carrier,2017,Marshall Islands (MHL)
9491288,SAN GEORGE,43843,Bulk Carrier,2011,Marshall Islands (MHL)
9463580,SAN NICOLAS,34374,Bulk Carrier,2010,Malta (MLT)
9754226,SAN SHUI 808,18626,Bulk Carrier,2011,China Peoples's Republic (CHN)
9754238,SAN SHUI 809,18626,Bulk Carrier,2012,China Peoples's Republic (CHN)
9737084,SAND TOPIC,34905,Bulk Carrier,2017,Marshall Islands (MHL)
9623831,SANDPIPER,32839,Bulk Carrier,2012,Cyprus (CYP)
9441427,SANDPIPER BULKER,33045,Bulk Carrier,2011,Marshall Islands (MHL)
9887011,SANDY BAY,24386,Bulk Carrier,2020,Panama (PAN)
9615200,SANGEET,50624,Bulk Carrier,2012,Japan (JPN)
9823936,SANGHI SUDARSHAN,3522,Bulk Carrier,2017,India (IND)
9823948,SANGHI TRISHUL,3522,Bulk Carrier,2017,India (IND)
9429065,SANIA,33044,Bulk Carrier,2010,"Hong Kong, China (HKG)"
9532202,SANKO FORTUNE,40325,Bulk Carrier,2012,Liberia (LBR)
9867413,SANOYAS 1370,44000,Bulk Carrier,2020,Panama (PAN)
9867425,SANOYAS 1371,44000,Bulk Carrier,2020,Panama (PAN)
9902548,SANOYAS 1372,44000,Bulk Carrier,2021,Panama (PAN)
9902550,SANOYAS 1373,44000,Bulk Carrier,2021,Panama (PAN)
9894284,SANOYAS 1374,44000,Bulk Carrier,2021,Panama (PAN)
9907835,SANOYAS 1375,44000,Bulk Carrier,2021,Marshall Islands (MHL)
9907847,SANOYAS 1376,44000,Bulk Carrier,2021,Marshall Islands (MHL)
9913327,SANOYAS 1377,44000,Bulk Carrier,2021,Bahamas (BHS)
9913339,SANOYAS 1378,44000,Bulk Carrier,2021,Bahamas (BHS)
9652545,SANTA ADRIANA,40962,Bulk Carrier,2013,Panama (PAN)
9820934,SANTA ALEXANDRA,35832,Bulk Carrier,2018,Panama (PAN)
9725548,SANTA ANGELINA,32714,Bulk Carrier,2015,Liberia (LBR)
9633006,SANTA BARBARA,34830,Bulk Carrier,2013,Singapore (SGP)
9675951,SANTA BARBARA,94984,Bulk Carrier,2015,Marshall Islands (MHL)
9476953,SANTA BARBARA,40077,Bulk Carrier,2011,Panama (PAN)
9800398,SANTA CAROLINA,35035,Bulk Carrier,2018,Liberia (LBR)
9442495,SANTA CRUZ,44366,Bulk Carrier,2011,Panama (PAN)
9609524,SANTA EMILIA,40962,Bulk Carrier,2014,Panama (PAN)
9748124,SANTA FRANCESCA,34810,Bulk Carrier,2016,Marshall Islands (MHL)
9518103,SANTA GRACIELA,43025,Bulk Carrier,2013,Panama (PAN)
9860623,SANTA INES,35834,Bulk Carrier,2019,Panama (PAN)
9738789,SANTA IRINI,40937,Bulk Carrier,2015,Malta (MLT)
9827372,SANTA ISABEL,109872,Bulk Carrier,2020,Panama (PAN)
9806782,SANTA JOHANNA,35024,Bulk Carrier,2017,Panama (PAN)
9425930,SANTA KATARINA,32287,Bulk Carrier,2010,Panama (PAN)
9675779,SANTA MARIA,34802,Bulk Carrier,2014,Singapore (SGP)
9642203,SANTA PAULINA,34815,Bulk Carrier,2013,Panama (PAN)
9675274,SANTA REGINA,43314,Bulk Carrier,2014,Panama (PAN)
9478999,SANTA RITA,31230,Bulk Carrier,2010,Panama (PAN)
9852664,SANTA TERESA,35834,Bulk Carrier,2019,Panama (PAN)
9812482,SANTA VALENTINA,35025,Bulk Carrier,2017,Liberia (LBR)
9700782,SANTA VIRGINIA,34812,Bulk Carrier,2014,Panama (PAN)
9605011,SANTA VITORIA,34795,Bulk Carrier,2012,Panama (PAN)
9609122,SANTORINI,44025,Bulk Carrier,2013,Malta (MLT)
9699347,SANTOS EAGLE,36474,Bulk Carrier,2015,Marshall Islands (MHL)
9811878,SANYU,31882,Bulk Carrier,2017,Panama (PAN)
9822255,SAO DIANA,160290,Ore Carrier,2018,Marshall Islands (MHL)
9822267,SAO EBBA,160290,Ore Carrier,2018,Marshall Islands (MHL)
9822279,SAO FABIAN,160290,Ore Carrier,2019,Marshall Islands (MHL)
9824033,SAO GRACE,172521,Ore Carrier,2019,Marshall Islands (MHL)
9824045,SAO HEAVEN,172521,Ore Carrier,2019,Marshall Islands (MHL)
9824057,SAO INDIGO,172521,Ore Carrier,2019,Marshall Islands (MHL)
9824069,SAO JOY,172521,Ore Carrier,2020,Marshall Islands (MHL)
9824071,SAO KAREN,172521,Ore Carrier,2020,Marshall Islands (MHL)
9824083,SAO LOUIS,172521,Ore Carrier,2020,Marshall Islands (MHL)
9824095,SAO MASTER,172521,Ore Carrier,2020,Marshall Islands (MHL)
9840453,SAO NEPTUNE,172521,Ore Carrier,2020,Marshall Islands (MHL)
9840465,SAO OASIS,172521,Ore Carrier,2021,Marshall Islands (MHL)
9840477,SAO PEARL,172521,Ore Carrier,2021,Marshall Islands (MHL)
9841342,SAO QUIXOTE,159500,Ore Carrier,2021,Marshall Islands (MHL)
9841354,SAO ROSE OF SHARON,159500,Ore Carrier,2021,Marshall Islands (MHL)
9841366,SAO SABIA,159500,Ore Carrier,2021,Marshall Islands (MHL)
9841378,SAO TITAN,159500,Ore Carrier,2022,Marshall Islands (MHL)
9841380,SAO UNISON,159500,Ore Carrier,2022,Marshall Islands (MHL)
9539468,SAPPHIRE ISLAND,21213,Bulk Carrier,2012,Panama (PAN)
9837119,SARA,43735,Bulk Carrier,2020,Liberia (LBR)
9771016,SARAH,32391,Bulk Carrier,2017,Isle of Man (IMN)
9858539,SARAH H,43518,Bulk Carrier,2020,Singapore (SGP)
9615195,SARGAM,50624,Bulk Carrier,2012,Japan (JPN)
9624964,SARI INDAH,48065,Bulk Carrier,2013,Singapore (SGP)
9726425,SARIKA NAREE,36416,Bulk Carrier,2015,Thailand (THA)
9836361,SARITA,35607,Bulk Carrier,2019,Norway (NIS) (NIS)
9726413,SARITA NAREE,36416,Bulk Carrier,2015,Thailand (THA)
9726449,SAROCHA NAREE,36416,Bulk Carrier,2017,Singapore (SGP)
9453523,SARONIC CHAMPION,51208,Bulk Carrier,2011,Liberia (LBR)
9453535,SARONIC TRADER,51208,Bulk Carrier,2011,Liberia (LBR)
9507960,SASEBO ACE,40339,Bulk Carrier,2011,Marshall Islands (MHL)
9675456,SASEBO ECO,41773,Bulk Carrier,2014,Marshall Islands (MHL)
9740823,SASEBO GLORY,47005,Bulk Carrier,2016,Cyprus (CYP)
9675468,SASEBO GREEN,41773,Bulk Carrier,2014,Marshall Islands (MHL)
9883845,SASEBO SASEBO 847,47300,Bulk Carrier,2021,Liberia (LBR)
9883857,SASEBO SASEBO 864,47300,Bulk Carrier,2021,Liberia (LBR)
9858333,SASEBO SASEBO 873,44500,Bulk Carrier,2020,Marshall Islands (MHL)
9858345,SASEBO SASEBO 874,44500,Bulk Carrier,2020,Marshall Islands (MHL)
9883675,SASEBO SASEBO 875,44500,Bulk Carrier,2020,Panama (PAN)
9893503,SASEBO SASEBO 876,44500,Bulk Carrier,2021,Marshall Islands (MHL)
9893515,SASEBO SASEBO 877,44500,Bulk Carrier,2021,Marshall Islands (MHL)
9899806,SASEBO SASEBO 878,44500,Bulk Carrier,2021,Panama (PAN)
9903310,SASEBO SASEBO 879,47600,Bulk Carrier,2021,Liberia (LBR)
9875604,SATIGNY,36106,Bulk Carrier,2020,Marshall Islands (MHL)
9815551,SATSUMI MARU,749,Aggregates Carrier,2015,Japan (JPN)
9427316,SAVINA,91374,Bulk Carrier,2011,Marshall Islands (MHL)
9726437,SAVITA NAREE,36416,Bulk Carrier,2016,Singapore (SGP)
9751224,SAVITREE NAREE,36416,Bulk Carrier,2016,Singapore (SGP)
9692234,SAWAHLUNTO,6943,Cement Carrier,2014,Indonesia (IDN)
9781748,SAZANKA,5392,Cement Carrier,2016,Panama (PAN)
9748423,SBI ACHILLES,34835,Bulk Carrier,2016,Liberia (LBR)
9705299,SBI ANTARES,34447,Bulk Carrier,2015,Marshall Islands (MHL)
9760079,SBI APOLLO,34507,Bulk Carrier,2016,Liberia (LBR)
9699270,SBI ARIES,36352,Bulk Carrier,2015,Marshall Islands (MHL)
9704829,SBI ATHENA,36355,Bulk Carrier,2015,Marshall Islands (MHL)
9705287,SBI BRAVO,34447,Bulk Carrier,2015,Marshall Islands (MHL)
9719537,SBI CAPOEIRA,43301,Bulk Carrier,2015,Marshall Islands (MHL)
9719549,SBI CARIOCA,43301,Bulk Carrier,2015,Marshall Islands (MHL)
9723629,SBI CONGA,44069,Bulk Carrier,2015,Marshall Islands (MHL)
9714719,SBI CRONOS,34835,Bulk Carrier,2015,Marshall Islands (MHL)
9714692,SBI ECHO,34859,Bulk Carrier,2015,Marshall Islands (MHL)
9699282,SBI GEMINI,36352,Bulk Carrier,2015,Marshall Islands (MHL)
9714745,SBI HERA,34507,Bulk Carrier,2016,Liberia (LBR)
9705342,SBI HERCULES,36421,Bulk Carrier,2016,Liberia (LBR)
9714721,SBI HERMES,34835,Bulk Carrier,2016,Liberia (LBR)
9705316,SBI HYDRA,34447,Bulk Carrier,2015,Marshall Islands (MHL)
9714800,SBI HYPERION,34447,Bulk Carrier,2016,Liberia (LBR)
9700055,SBI JAGUAR,36449,Bulk Carrier,2014,Marshall Islands (MHL)
9719587,SBI JIVE,43301,Bulk Carrier,2017,Liberia (LBR)
9719551,SBI LAMBADA,43301,Bulk Carrier,2016,Liberia (LBR)
9705146,SBI LEO,34586,Bulk Carrier,2015,Marshall Islands (MHL)
9722003,SBI LIBRA,36352,Bulk Carrier,2017,Marshall Islands (MHL)
9828869,SBI LYNX,44190,Bulk Carrier,2018,Marshall Islands (MHL)
9705158,SBI LYRA,34584,Bulk Carrier,2015,Marshall Islands (MHL)
9719563,SBI MACARENA,43301,Bulk Carrier,2016,Liberia (LBR)
9705304,SBI MAIA,34447,Bulk Carrier,2015,Marshall Islands (MHL)
9763916,SBI MAZURKA,44069,Bulk Carrier,2017,Liberia (LBR)
9705330,SBI ORION,36421,Bulk Carrier,2015,Marshall Islands (MHL)
9763904,SBI PARAPARA,44069,Bulk Carrier,2017,Liberia (LBR)
9705328,SBI PEGASUS,36421,Bulk Carrier,2015,Marshall Islands (MHL)
9712151,SBI PERSEUS,36336,Bulk Carrier,2016,Liberia (LBR)
9704855,SBI PHOEBE,36336,Bulk Carrier,2016,Liberia (LBR)
9714680,SBI PHOENIX,36421,Bulk Carrier,2017,Liberia (LBR)
9721982,SBI PISCES,36332,Bulk Carrier,2016,Marshall Islands (MHL)
9760067,SBI POSEIDON,34507,Bulk Carrier,2016,Liberia (LBR)
9723655,SBI REGGAE,44069,Bulk Carrier,2016,Liberia (LBR)
9710581,SBI ROCK,44200,Bulk Carrier,2016,Liberia (LBR)
9712498,SBI RUMBA,45220,Bulk Carrier,2015,Marshall Islands (MHL)
9712486,SBI SAMBA,45221,Bulk Carrier,2015,Marshall Islands (MHL)
9714678,SBI SAMSON,36421,Bulk Carrier,2017,Liberia (LBR)
9723643,SBI SOUSTA,44069,Bulk Carrier,2016,Marshall Islands (MHL)
9705160,SBI SUBARU,34586,Bulk Carrier,2015,Marshall Islands (MHL)
9719575,SBI SWING,43301,Bulk Carrier,2017,Liberia (LBR)
9714707,SBI TANGO,34835,Bulk Carrier,2015,Marshall Islands (MHL)
9714812,SBI TETHYS,34447,Bulk Carrier,2016,Liberia (LBR)
9704843,SBI THALIA,36336,Bulk Carrier,2015,Marshall Islands (MHL)
9705172,SBI URSA,34584,Bulk Carrier,2015,Marshall Islands (MHL)
9721994,SBI VIRGO,36352,Bulk Carrier,2017,Marshall Islands (MHL)
9714733,SBI ZEUS,34507,Bulk Carrier,2016,Liberia (LBR)
9728629,SBI ZUMBA,44069,Bulk Carrier,2016,Liberia (LBR)
9712967,SCARABE,34553,Bulk Carrier,2015,Greece (GRC)
9544061,SCARLET ALBATROSS,42995,Bulk Carrier,2015,Panama (PAN)
9544059,SCARLET CARDINAL,43010,Bulk Carrier,2014,Panama (PAN)
9687693,SCARLET EAGLE,42995,Bulk Carrier,2014,Panama (PAN)
9609433,SCARLET FALCON,43715,Bulk Carrier,2014,Panama (PAN)
9687681,SCARLET ISLAND,42995,Bulk Carrier,2014,Panama (PAN)
9609615,SCARLET ROBIN,43715,Bulk Carrier,2016,Panama (PAN)
9609627,SCARLET ROSELLA,43715,Bulk Carrier,2015,Panama (PAN)
9865336,SCARLET STORK,43232,Bulk Carrier,2020,Panama (PAN)
9801718,SCARLETT MANX,35606,Bulk Carrier,2017,Isle of Man (IMN)
9589762,SCHELDE CONFIDENCE,23268,Bulk Carrier,2011,Portugal (MAR) (PMD)
9662409,SCHINOUSA,91374,Bulk Carrier,2014,Malta (MLT)
9638408,SCHUYLER TRADER,23405,Bulk Carrier,2013,Singapore (SGP)
9641704,SCORPIO,40334,Bulk Carrier,2012,Marshall Islands (MHL)
9878357,SCORPIO CONFIDENCE,35812,Bulk Carrier,2020,Marshall Islands (MHL)
9877834,SDTR ALICE,48500,Bulk Carrier,2020,Marshall Islands (MHL)
9877846,SDTR BELLA,48500,Bulk Carrier,2020,Marshall Islands (MHL)
9602394,SDTR BELLONA,43005,Bulk Carrier,2012,Marshall Islands (MHL)
9877858,SDTR CELESTE,48500,Bulk Carrier,2021,Marshall Islands (MHL)
9859026,SDTR DORA,44120,Bulk Carrier,2019,Marshall Islands (MHL)
9877860,SDTR DORIS,48500,Bulk Carrier,2021,Marshall Islands (MHL)
